price_ori,delivery,item_category_detail,title,item_rating,seller_name,price_actual
27.98,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Canned & Packed Food | Traditional Herbs,杭菊花🌸500g＋- Chrysanthemum | Shopee Malaysia,4.8,ivychin5872,27.98
0.29,,Shopee | Groceries & Pets | Coffee & Tea | Tea,Nuo Mi Xiang Pu er Tea 茶鼎房糯米香普洱茶熟茶小沱茶 | Shopee Malaysia,4.9,goodluck008,0.29
60,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli",Barley Flakes OCOC On The Go Dr Rizal 15 sachets.  New formula with red rice | Shopee Malaysia,4.9,jasminjuana,60
6,,Shopee | Automotive | Car Electronics | Others Accessories,Micro Size Fuse FOR Motorcycle Car Lorry Truck Vehicle ( 5A / 7.5A / 10A / 15A / 20A / 25A / 30A / 40A ) 1 PCS ONLY | Shopee Malaysia,4.9,ahtan1120,0.13
0.1,,Shopee | Groceries & Pets | Snacks | Sweets & Candies,🔥Free Gift🔥Coffee Candy Gula-gula Kopi Gula Gula Viral Zaman dulu CoffeeCandy Sweets Candies Toffee Candy咖啡糖  提神醒脑 | Shopee Malaysia,4.8,candyshop8897,0.1
0.3,,Shopee | Groceries & Pets | Snacks | Chocolate,COKLAT KUACI  VIRAL YUSUF TAIYOOB (DOORGIFT/GOODIES) | Shopee Malaysia,4.9,noafy_shop,0.3
17.8,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Alcoholic Beverages | Others,Good Day Soju - Green Grape (360ml) | Shopee Malaysia,5,elegantlyred.os,17.8
120,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,现货🔥DAILY SUNDAY水光防晒气垫 SUNSCREEN CUSHION | Shopee Malaysia,4.9,qwei_x,120
399,,Shopee | Home Appliances | TV Accessories | TV Boxes & Players,LOUIE Longtv  Box Original Android Player with #NETFLIX YOUTUBE GAMING + FREE GIFT PACKAGE (SHIP FROM MALAYSIA) | Shopee Malaysia,4.9,diffusion.my,399
2517.11,,Shopee | Men Clothes | Suits | Suit Sets,Special Offer ! 2023New Work Suit Skirt Should Be Business Wear Formal Dress Square Collar White Shirt Short Sleeve+Wome | Shopee Malaysia,No ratings yet,careybbdorgang,1258.56
3.5,,Shopee | Watches | Others,🔥【Ready Stock】🇲🇾Jam Tawaf Tulisan Arabic watch Jawi Arab watch angka arab Hot Item haji kaabah. | Shopee Malaysia,4.8,92youngfashion,1.9
73,,Shopee | Groceries & Pets | Household Supplies | Pest & Weed Control,Roundup Monsanto 4L Glyphosate 41% Weed Killer Racun Rumpai 杀草剂. | Shopee Malaysia,4.9,hunghew,73
31,,Shopee | Home & Living | Kitchen & Dining | Drinkware,[Ready Stock]5.2LRothable large capacity design drink cold kettle /three-compartment swivel beverage barrel with a mouth | Shopee Malaysia,4.8,xhome.mall,31
0.8,,"Shopee | Automotive | Tyres, Rims & Accessories | Rims & Accessories",MKR Penutup Tiub Tayar Aluminum Aloy Tyre Valve Cap Nut Caps Motor Tyre / Car Kereta / Bicycle Universal With Leak Seal | Shopee Malaysia,4.9,mkr_hardware,0.8
,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Alcoholic Beverages | Whiskey, Liquor & Spirits","Ardbeg Monsters of Smoke Gift Set (3 x 200ml) (60cl, 46.7%) | Shopee Malaysia",No ratings yet,fwtsb2,
38,,Shopee | Groceries & Pets | Bakery | Others,TART NENAS SHAH ALAM (MISZTART)SEJAK 2009💯HOMEMADE | Shopee Malaysia,4.9,nurulizza.elisha,38
50,"KL City, Kuala Lumpur",Shopee | Health & Beauty | OTC Medicine | Traditional Medications,Kopi Sacha Inchi Original Premium Kawal Kencing Manis Kolestrol | Shopee Malaysia,5,mutiara_uptown,48
10000,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Personal Pleasure | Condoms & Lubricants,Nulatex Feel Condoms (3 Pcs) [Gift With Purchase] | Shopee Malaysia,4.9,nulatexmy,10000
9.65,,Shopee | Home & Living | Handmade | DIY,1 pkt (5 pcs)(Color Code  (#12-169) Minlon crotchet Thread /Knitting Yarn /Benang Kait 40gram/Benang Kait | Shopee Malaysia,4.9,tiongbee8881,9.35
9,,Shopee | Home & Living | Handmade | Gift Wrapping,Transparent Carring Flower Gift Box ( 2 Compartment )  Handle Cake Box Fruits Box Birthday Kotak Kek Kotak Hantaran | Shopee Malaysia,4.9,day2celebratemy,7.49
4,,Shopee | Men Clothes | Others | Others,Arm protection sleeve sun block arm sleeve outdoor sleeve elastic protection sleeve UV protection sleeve sport arm guard | Shopee Malaysia,4.9,kplus2u,3.68
32.4,"KL City, Kuala Lumpur","Shopee | Health & Beauty | Foot Care | Masks, Lotion, Cream & Scrubs",Nivea Extra Bright 10 Super Vitamins & Skin Foods Lotion 320ml | Shopee Malaysia,5,guardian.os,26.02
0.75,,Shopee | Groceries & Pets | Bakery | Cakes & Pies,TINGGI NIPIS 2.5 inch Kotak Kek / Cake Box / Pizza Box / Kotak Kuih Talam / Kotak Kuih Lapis / Donut | Shopee Malaysia,5,hms.2020,0.45
42.5,"KL City, Kuala Lumpur","Shopee | Home & Living | Home Storage & Organization | Storage Boxes, Bags & Baskets",Wooden Rattan Weave Nordic Basket Bakul Rotan for Pantry Decor Balang Kuih Raya | Shopee Malaysia,4.9,dumah_officialmy,42.5
15,,Shopee | Automotive | Car Exterior Decoration | Mud Flaps & Splash Guards,1PCS Proton Fender Clip Proton / Waja Fender Clip / Perodua Toyota Honda Nissan Klip / Daun Pisang / Clip / Klip / Pin | Shopee Malaysia,4.9,ccstore1375,0.25
199.75,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Baby & Toddler Play | Indoor Climber & Play Structure,"GGB Mr Banana 4IN1 Swing & Slide Indoor/Outdoor Mini Playground With Basketball, Music Play Set For Kids Papan Gelongsor | Shopee Malaysia",4.9,ronnie_cch,179.75
89.9,,Shopee | Home & Living | Others | Others,KT WARE Juice Tower  Bekas Air Menara  Balang Air Tabung Air Jug air Beer Tower. | Shopee Malaysia,4.9,ktware,69.9
316.49,,Shopee | Men Clothes | Suits | Suit Sets,🍁Free delivery (limited time special)Elegant Velvet Two Piece Jumpsuit Set S-3XL Turn Down Collar Long Sleeve Cardigan S | Shopee Malaysia,No ratings yet,dalijoelissa,221.54
59.6,,Shopee | Groceries & Pets | Household Supplies | Toilet Tissues,Vinda Deluxe Smooth Feel Toilet Tissue 3 Ply (27 Rolls) | Shopee Malaysia,4.9,vindaofficialstore,42.5
23.9,,Shopee | Home & Living | Kitchen & Dining | Drinkware,1L/1.7L Transparent Heat Resistant Borosilicate Glass Teapot Kettle High Temperature Flower Tea Pot Water Coffee Jug | Shopee Malaysia,5,azukimarketing,23.9
1.96,,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others",Glow Light Tire Valve Caps Luminous Car Tire Valves Caps Motorcycle Truck Bicycle Wheel Air Cap Nut Tayar Tire Tyre | Shopee Malaysia,4.6,bradarstock99,0.9
399,"KL City, Kuala Lumpur",Shopee | Women Shoes | Sneakers | Low Tops,Skechers Women Slip-Ins On-The-GO Swift Shoes - 137290-MVE Air-Cooled Memory Foam | Shopee Malaysia,5,skechers.os,399
111,"KL City, Kuala Lumpur",Shopee | Health & Beauty | OTC Medicine | Traditional Medications,🔥Ready Stock🔥 VOLTEN 【VR4】 Capsule Black Ginger / Kapsul Halia Hitam (50 capsules/bottle)DR4/VR4💯ORIGINAL💯 | Shopee Malaysia,4.9,hawleyl,65
135,,Shopee | Home Appliances | Others | Others,"100% original coway filter neo sens 11s for mach , villaem , villaem 2 | Shopee Malaysia",4.9,babagoshop,135
59.9,,Shopee | Health & Beauty | Personal Pleasure | Adult Accessories & Others,🌟FAST SHIP🌟 DR MAX/ UBAT KUAT LELAKI/ TAHAN LAMA / TONGKAT ALI/ jamu /mm | Shopee Malaysia,5,obat_zakar,59.9
10,,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,🌻3W Clinic Intensive UV Sun Block Cream Full body available sunscreen Refreshing Anti UV Sunscreen Spf50 PA+++ | Shopee Malaysia,4.7,uncle_bulat,0.99
59,,Shopee | Men Clothes | Sports Wear | Training Wear,CM2 Skin Short Sleeves Men Ultra Microfiber Interlock Quick Dry Ultra Light Flexi-Stretch T-Shirt | Shopee Malaysia,5,cm2.os,59
0.45,,Shopee | Home & Living | Kitchen & Dining | Kitchen Tools,Sealing Sealer Clip Plastic Food Sealer Stick Food Seal Stick Magic Seal Bag Food Clips Clipper Air Tight leak proof | Shopee Malaysia,4.9,homemart69,0.15
155,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Improvement | Other Power Tools,DESSINI ITALY Capsule Cutter Spin Chopper Blender Grinder Mixer Mincer Masher Shredder Juicer / Pengisar Pengadun (2L) | Shopee Malaysia,4.9,dessini_malaysia,52.9
42,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Canned & Packed Food | Sambal,READY STOCK ✨ LATEST EXPIRY ✨LIFE SACHET CHILLI 🌶️ (EX 4.4.2024) / TOMATO SAUCE 10G 🍅 (EX 2.2.2024) (250 Sachets) | Shopee Malaysia,4.9,shupplymart,42
42.9,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli",浩洋 五谷麦王 [EXP:12/23] TG OCEAN Oat King Sachet Chocolate | Original Flavour 30g x 20 Sachet Minuman Campuran Bijirin 降低胆固醇 | Shopee Malaysia,5,oldmama.herbal,42.9
0.8,,Shopee | Groceries & Pets | Snacks | Sweets & Candies,(SanFā)健康好吃の奶酪棒🌟Yogurt Milk Stick Mongolia Candy 内蒙古特产牛奶条健康酸奶疙瘩 Healthy Milk Yogurt Stick Chilren儿童零食 | Shopee Malaysia,4.8,sanfaonline,0.3
10.9,,Shopee | Groceries & Pets | Alcoholic Beverages | Beers & Cider,经典系列 独家代理 RIO 鸡尾酒 蓝玫瑰威士忌 瓶装 275毫升 RIO Cocktail Bottled Series Rose & Whisky Flavor 275ML | Shopee Malaysia,No ratings yet,rio_myofficial,10.9
0.2,,Shopee | Home Appliances | Security & Surveillance | Others,BC546 BC547 BC556 BC557 BC548 BC559 BC639 BJT Transistor | Shopee Malaysia,5,koalawhale.shoppe,0.2
169,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Brushes & Beauty Tools | Hair Dryers,RSS_Original Guarantee Hair dryer 3 in 1 negative ion hot air dryer curly hair straight hair style One Step | Shopee Malaysia,4.7,shop_ready_stock,25.9
990,"KL City, Kuala Lumpur",Shopee | Home & Living | Others | Others,PG HOME:-SOFA SET CH38 (1+2+3) SEATER FABRIC | Shopee Malaysia,4.8,pghome_m,890
0.39,,Shopee | Health & Beauty | Personal Care | Insect Repellents,Bikit Guard Baby Kids Adult Natural Citronella Mosquito Anti Insect Pest Repellent Clip 1pc | Shopee Malaysia,4.9,hoehon,0.39
0.18,,Shopee | Health & Beauty | Medical Supplies | Health Accessories,KN95 Mask 5 Layer BFE≥95% Black Adult Masks Ready Stock Breathable Prevent Influenza Face Mask Ready Stock Malaysia | Shopee Malaysia,4.9,greencommerce,0.18
5.99,,Shopee | Health & Beauty | Oral Care | Teeth Whitening,One Piece Care 3D White Gel Teeth Whitening Strips Oral Hygiene tooth | Shopee Malaysia,4.8,my1124_05903,0.79
35.9,,Shopee | Groceries & Pets | Household Supplies | Facial Tissues,Xin Mi Er Soft Facial Tissue 3ply/4ply Tisu 欣蜜儿纸巾 3ply/4ply=300pcs (Kotak) | Shopee Malaysia,4.9,rwsofficialstore,29.9
200,,Shopee | Men Clothes | Tops | Polo Shirts,"DURBAN Regular Fit Plain Polo Tee Cotton Limited Edition(Green, Purple, BlueGrey, SkyBlue & Pink) | Shopee Malaysia",4.8,durbanmy.os,79
1.96,,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others",1PCS GLOW LIGHT TIRE VALVES Luminous Car Tire Valve Caps Motorcycle Truck Bicycle Wheel Tires Valves Tyre Air Cap | Shopee Malaysia,4.7,bds.my,0.98
998,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Alcoholic Beverages | Whiskey, Liquor & Spirits",Wuliangye Chinese Baijiu (500ml) | Shopee Malaysia,5,pernodricard.os,998
0.61,,Shopee | Women Shoes | Shoe Care & Accessories | Insoles & Cushions,Shoe Cushion Insoles Pad Sponge Heel Liner (2PCS) Pelapik Kasut | Shopee Malaysia,4.8,smile.yo,0.61
59.9,,Shopee | Health & Beauty | Personal Pleasure | Adult Accessories & Others,(Hot Item)Dr Max ubatt /supplement/men power 100%original candy men | Shopee Malaysia,4.9,becomebigboy,59.9
2.99,,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,Lameila isolation and protection red pomegranate extrctiln essence 拉美拉红石榴隔离防护喷雾清爽不油腻防水隔离防护霜 | Shopee Malaysia,5,heartconcept88,2.99
49.95,"KL City, Kuala Lumpur",Shopee | Health & Beauty | Oral Care | Electric Toothbrushes & Accessories,Oral-B Cross Action/ Precision Clean/ Floss Action Replacement Brush Head Refill 2's Cross Floss Action | Shopee Malaysia,5,healthsmart,37.98
26.8,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Decor | Curtains & Blinds,SUPERSAVE Curtain Rod Extendable Curtains Rod Metal Rod For Hook or Ring Curtain Batang Langsir (120/200/300cm) | Shopee Malaysia,4.9,supersave_kl,26.8
0.19,,Shopee | Home & Living | Kitchen & Dining | Aprons & Kitchen Gloves,Disposable Apron Waterproof Anti-Oil Plastick)Kids/Children/Adult  /一次性围裙 | Shopee Malaysia,4.8,mini_v_shop,0.19
23.9,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Canned & Packed Food | Sambal,阿嫲辣椒 Ahma Sambal Chili 份量超满 350g［自制辣椒］-全天然 保证好吃！ | Shopee Malaysia,4.9,ahmachili,23.9
0.31,,Shopee | Health & Beauty | OTC Medicine | Traditional Medications,Brown Sugar Ginger Tea 黑糖姜茶 | Shopee Malaysia,4.9,cyun98,0.31
15.8,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Alcoholic Beverages | Wine,Pelican Cooler Sparkling Fruit Wine Cooler ALC 4.5% ( 2 x 275ml) | Shopee Malaysia,5,hippopmarketing,15.8
16.9,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Alcoholic Beverages | Others,🦂SCORPION SOJU 蝎烧酒 (ORIGINAL & FRUIT FLAVORS VARIETY )🦂360ml | Shopee Malaysia,5,hippopmarketing,16.9
0.2,,Shopee | Home Appliances | Security & Surveillance | Others,Glass Fuse Fius Kaca 0.1A 0.2A 0.25A 0.3A 0.5A 0.75A 1A 1.5A 2A  3A 3.15A 3.5A 4A 5A 6A 7A 8A 10A 12A 15A 20A 25A 30A | Shopee Malaysia,5,koalawhale.shoppe,0.2
33.5,,Shopee | Home & Living | Others | Others,LS MC-9b 1a1b Metasol Magnetic Contactor AC240V | Shopee Malaysia,5,jedi020409,33.5
165,"KL City, Kuala Lumpur","Shopee | Baby & Toys | Kids Health & Skincare | Moisturizers, Creams & Ointments","TROPIKA Krim Bayi Untuk Batuk, Selsema, Kahak, Kembung Perut, Nafas Berbunyi, Insect Repellant, Tantrum, Tidur Nyenyak | Shopee Malaysia",5,tropika.os,165
59.9,,Shopee | Groceries & Pets | Household Supplies | Air Fresheners & Dehumidifiers,Lovely Lace Fragrance Oil 50ml - NOW 3 for RM109.90 Aromatherapy Fragrance  Perfume Freshener Perfume Minyak Pati Wangi | Shopee Malaysia,5,lovely.lace,59.9
158,,Shopee | Men Clothes | Tops | Polo Shirts,Lancaster Polo Unisex Plain Cotton Logo Short Sleeve Polo Tee – LPP 017 | Shopee Malaysia,4.9,lancasterpolo_mens.os,89
39.8,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Snacks | Organic & Non-Organic Seeds,Premium Chia Seed 1kg | Shopee Malaysia,4.9,smart.os,26.17
68,,Shopee | Automotive | Car Replacement Parts | Automotive Tools & Equipment,99800mAh Car Power bank High power With Pump Power Bank Car Jump Start Emergency Light | Shopee Malaysia,4.8,ygautomart,68
0.32,,Shopee | Groceries & Pets | Coffee & Tea | Tea,😋普洱茶糯米香🥰小沱茶熟茶 生茶 😍Nuo Mi Xiang Assorted Puer Chinese Tea Glutinous Rice Fragrant Rice Nuomi Ripe Mini Tuo Cha Teh Cina | Shopee Malaysia,4.9,peranakan18,0.32
64.3,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Cereals | Cereal, Oats, Granola & Muesli",[Triple FunTasteTiKKK] Entrusol Oat Cereal Drink (30 x 30g) - Halal Certified | Shopee Malaysia,4.9,entrusolofficialstore,64.3
75,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Storage & Organization | Safes and Security Box,Standard Cash Drawer 5 Compartment Cash Drawer Box POS Register RJ-11 Key Lock With 5 Bill 5 Coin Trays | Shopee Malaysia,4.9,gmvtr,75
0.29,,Shopee | Groceries & Pets | Snacks | Chocolate,CADBURY Cadbury Dairy Milk Chocolate/ Coklat Mini Bites Bar [1pc/ 4.5 g] [Best Deal/ Coklat Murah | Shopee Malaysia,4.9,willysstore.os,0.24
1.8,,Shopee | Automotive | Car Exterior Decoration | Garnish,REAR BONNET TRIM CLIP (GREY/BLACK) PROTON WIRA SAGA ISWARA SATRIA | Shopee Malaysia,4.9,angle9916,0.15
,,Shopee | Home Appliances | Vacuum | Vacuum Cleaner,PROMO💥New 2023 G10/G20 PRO Cordless Wet And Dry Mop Vacuum Cleaner Smart Dual-sided Edge LCD Display Floor Washer | Shopee Malaysia,5,c9_centrepoint,798.99
86,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Baby & Toddler Play | Activity Gyms & Playmats,Highchair Spill Splash Mat 130cm Makan Floor Mat Feeding Non Anti Slip Baby Playmat Dining High Chair Waterproof 地墊 | Shopee Malaysia,5,heylittlebuddy.my,86
5.9,,Shopee | Baby & Toys | Diapers & Potties | Diaper Bag,⭐️HOT⭐️Portable Diaper Disposable Plastic Dispenser | Removable Box Garbage Bag Stroller Organizer Baby Diapers backpack | Shopee Malaysia,4.9,booandbub.os,0.5
29,,Shopee | Groceries & Pets | Household Supplies | Floor Cleaners,Sabun Badang Pencuci Lantai Hilang Karat | Stain Remover Pembersih Tandas | Senang Cuci Karat | Shopee Malaysia,4.8,hq_kaferry,29
37,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Feeding & Nursing | Bottle Feeding,Philips Avent Natural Baby Bottle 0m+ (4oz/125ml) SCF690/13 | Shopee Malaysia,4.9,philipsavent.os,36
0.85,,"Shopee | Automotive | Tyres, Rims & Accessories | Tires & Others",4pcs Luminous Car Cap / Motorcycle / Bicycle Rubber Tayar Cap Tyre Air Cap Valve Wheel Tire Cap Penutup Tube Angin lc135 | Shopee Malaysia,4.7,melissa_2018,0.84
2.9,,Shopee | Baby & Toys | Baby Clothing | Mittens & Footwear,Mittens Booties Set / Mittens Booties Set Solid Colour / Sarung Tangan Sarung Kaki Bayi | Shopee Malaysia,4.9,elizabethwin,2.6
100,"KL City, Kuala Lumpur",Shopee | Home Appliances | Others | Others,"Unboxing & Installation service (FRIDGE, WASHER, FREEZER) | Shopee Malaysia",4.9,tanradio.com,100
89,,Shopee | Health & Beauty | Personal Pleasure | Adult Toys,Kegel Balls Vibrator Vagina Kegel Exercise Vibrating Egg Wireless Remote Vibrator Adult Sex Toy For Women 震动阴道训练跳蛋 | Shopee Malaysia,4.9,vivistore_my,59.9
25.9,,Shopee | Home & Living | Handmade | Others,50pcs PROMOSI  PREMIUM BUNGA TELUR/ BUNGA TELOR / BUNGA TELUR MURAH / DOORGIFT / 50PCS-PKT BT8005 | Shopee Malaysia,4.9,rainbowperkahwinan.os,17.9
52.91,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Decor | Cushions & Furniture Covers,[SHIP IN 1 DAY] Plain Sofa Cover Sarung Sofa 1 2 3 4 Seater Sofa Cover Sarung Sofa Cover L Shape Pelapik Sofa Seater | Shopee Malaysia,4.9,mylifehouse,20.48
180,,Shopee | Women Shoes | Boots | Others,Vamanz Leather Women Original Cowhide Leather Mid Cut Biker Boots Kasut Motor Kulit Wanita Ladies | Shopee Malaysia,4.8,vamanz.os,180
3,,Shopee | Home & Living | Kitchen & Dining | Tableware,🌟Ready Stock Malaysia🌟 Kitchen Washable & Disposable Food Cover Plastic Wrap Meal Cover Pembalut Plastik Peti Sejuk | Shopee Malaysia,5,soksmart999,0.1
38.99,"KL City, Kuala Lumpur",Shopee | Home & Living | Lighting | Others,🔥HOT🔥Outdoor Gate Light Outdoor Gate Lamp Weather Proof Outdoor Pillar Light Lampu Pagar E27 Holder | Shopee Malaysia,4.7,lowpricelighting,38.9
139,"KL City, Kuala Lumpur",Shopee | Women Shoes | Heels | Wedges,Carlo Rino For Real Wedge Platform - Black | Shopee Malaysia,4.9,carlorino.os,97.3
1,,Shopee | Groceries & Pets | Coffee & Tea | Tea,💐FLOWER TEA[Muslim](花茶)💐BEAUTY TEA🌷HEALTHY TEA | Shopee Malaysia,5,afberkatborneo,0.39
72,,Shopee | Groceries & Pets | Cereals | Others,12pck Military Grade Emergency Compressed Biscuit (Choco flavor) | Shopee Malaysia,5,paradrop_distribution,72
35.38,"KL City, Kuala Lumpur",Shopee | Home & Living | Home Storage & Organization | Shoe Organization,shoe rack with Door DIY rak kasut storage box bertutup rack shelf shoe cabinet Shoe sorganization Plastic | Shopee Malaysia,4.9,salvo_myofficial,29.51
0.15,,Shopee | Automotive | Car Exterior Decoration | Mud Flaps & Splash Guards,(Price for 1PCS )FENDER INNER CLIP (daun pisang)  MYVI/ VIVA /  AXIA | Shopee Malaysia,4.9,fastandfuriousauto,0.15
17.8,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Alcoholic Beverages | Others,Korean Good Day Soju (Mint Cacao) 360ml 【NEW & LIMITED】 | Shopee Malaysia,5,elegantlyred.os,17.8
110,,Shopee | Men Clothes | Outerwear | Hoodies,HOODIE PURE PATI ORIGINAL | Shopee Malaysia,4.9,pure_pati,110
0.2,,Shopee | Home Appliances | Security & Surveillance | Others,WH148 Potentiometer Variable Resistor 1k - 1M With Single / Double Lane | Shopee Malaysia,4.9,jerrylee92,0.2
999.9,"KL City, Kuala Lumpur",Shopee | Baby & Toys | Baby & Toddler Play | Crib Toys & Attachments,"(Free Gift) Fisher Price Rattle Plush Hippopotamus 6"" | Shopee Malaysia",5,fisherprice.os,999.9
4,,Shopee | Automotive | Car Oils & Fluids | Others,10pcs Aluminum Oil Sump Nut Drain Oil Plug Engine Oil Drain Plug Crush Washer Gaskets | Shopee Malaysia,4.9,mr.carmaster,4
530,,Shopee | Home Appliances | Large Kitchen Appliances | Water Dispensers & Purifiers,eSpring Cartridge eSpring 紫外线滤心匣 espring cartridge (fast delivery) | Shopee Malaysia,5,shiping_mall,530
5,,Shopee | Men Clothes | Plus Size | Oversize T-Shirts,Unisex Baju BOLA FIFA DESIGN Jersey Design Printed FOOTBALL Logo Tshirt  | Size S-2XL | Shopee Malaysia,4.9,zuxceryhere,5
968,"KL City, Kuala Lumpur","Shopee | Groceries & Pets | Alcoholic Beverages | Whiskey, Liquor & Spirits",Martell Cordon Bleu Extra Cognac (700ml) | Shopee Malaysia,5,pernodricard.os,968
268,"KL City, Kuala Lumpur",Shopee | Health & Beauty | OTC Medicine | Traditional Medications,YS Ship - GML Pills 冠脉宁 [30 Packs] | Shopee Malaysia,5,yswellness,268
3.99,,Shopee | Health & Beauty | Sun Care | Body Sunscreen & After Sun,Maycreate Skin Whitening & Brightening UV Protection Moisturizing Sunscreen Spray Lotion 150ml - 100% Original | Shopee Malaysia,4.7,nova_fashion18,3.99
5,,Shopee | Baby & Toys | Bath & Toiletries | Wipes & Refills,🇲🇾M'sia Stock 😻ZANCE Wipwip Baby Wet Tissue 10pcs Non Alcohol Tisu Basah Bayi Gentle Anti Bacterial Travel hl11830 | Shopee Malaysia,4.9,zance.mall,0.37
25,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Baking Supplies | Baking Pre-mixes,[Kuala Lumpur & Klang Valley Only] A Cold Premix 25KG (BAG) | Turap Jalan | Tampal Jalan | Tar Jalan | Pothole Patching | Shopee Malaysia,4.8,atkcewarehouse,25
5,,Shopee | Men Clothes | Socks | Ankle,[1 Pair] Invisible Bear Sock Cartoon Man Boy Girl Cute Unisex Socks Ankle Women Cotton Socks Breathable Sweat Absorption | Shopee Malaysia,4.9,atp_pbs,0.6
0.3,,Shopee | Groceries & Pets | Coffee & Tea | Tea,🇲🇾 1pcs 原味 陈皮 茉莉 玫瑰 荷叶 金典普洱茶 糯米香 小沱茶熟茶 生茶 中国茶 Nuo Mi Xiang Assorted Chinese Puer Tea Glutinous Fragrant Rice Teh Cina | Shopee Malaysia,4.8,want2buymall,0.3
0.58,,Shopee | Health & Beauty | OTC Medicine | Others,ORS Air Garam Oral Rehydration Salt Sachet Orange 1pkt | Shopee Malaysia,5,vikachai,0.58
129.9,,Shopee | Men Clothes | Outerwear | Coat,Winter Down Jacket Blue Black Men Winter Windbreaker Winter Windproof Coat Cold Jacket Men 羽絨服男 Baju Sejuk Tebal Lelaki | Shopee Malaysia,4.9,happy.home,99.9
0.69,,Shopee | Health & Beauty | Personal Pleasure | Adult Accessories & Others,Julia's Tisu Tahan Lama Male Delay God Oil Wipes Natural Tissue India Oil Sexual Lengthen Enhancer Pleasure for Lasting | Shopee Malaysia,4.7,julia.toys,0.22
0.29,,Shopee | Health & Beauty | Medical Supplies | Health Accessories,Lowest Price KN95 Face Mask 5 Ply Individual Packing Anti-Virus Covid [Ready stock Malaysia][Supply to Pharmacy] | Shopee Malaysia,4.8,savcos,0.1
1399,"KL City, Kuala Lumpur",Shopee | Home Appliances | Large Kitchen Appliances | Freezers,Berjaya Premium 230L Dual Chest Chiller & Freezer BJY-CFSD300B-R6 (White) 5 YEARS Compressor warranty | Shopee Malaysia,4.9,ckeholdings,654
99500,"KL City, Kuala Lumpur",Shopee | Automotive | Automobiles,[CARSOME] 2016 Honda Accord I-Vtec 2.4 Auto - Book Now via Chat | Shopee Malaysia,No ratings yet,carsomecertified.os,99500
38,"KL City, Kuala Lumpur",Shopee | Groceries & Pets | Bakery | Cakes & Pies,Kek Buah Kukus Tak Manis Hanya Manis Buah | Shopee Malaysia,4.8,zarizacakes,38
120,"KL City, Kuala Lumpur",Shopee | Health & Beauty | OTC Medicine | Traditional Medications,JUS TOK ADI HQ - Minuman Kesihatan Halal dan Selamat Diamalkan | Shopee Malaysia,5,tokadiofficial,99
120,,Shopee | Home Appliances | Others | Others,Rdesha Aura Combo Set money attraction | Shopee Malaysia,5,shalani14,120
19.9,"KL City, Kuala Lumpur","Shopee | Home & Living | Home Decor | Rugs, Carpets & Mats",🔥SPECIAL OFFER🔥 25MM / 30MM Artificial Grass Carpet Fake Synthetic Karpet Rumput Tiruan Murah ( 2 Meter Width ) 2M 假草 草坪 | Shopee Malaysia,4.8,vodellsupply.os,19.9
49.7,,Shopee | Groceries & Pets | Baking Supplies | Others,Ice Jelly Powder (Happy Grass) 1kg 快乐草爱玉冰 (HALAL) | Shopee Malaysia,4.9,simsupplies,49.7
2,,Shopee | Men Clothes | Socks | Ankle,【Bear Sock】 Fashion Women Soft Cotton Wild Invisible Boat Socks Unisex Sock Stocking Cute Cartoon 34-40 | Shopee Malaysia,4.8,hiyoromi,0.69
0.15,,Shopee | Home & Living | Kitchen & Dining | Kitchen Tools,10/15/20/30/50/100ml Measuring Cup Scale Plastic Clear Plastik Graduated Baking Beaker Liquid Measure Cawan Penyukat 量杯 | Shopee Malaysia,4.9,want2buymall,0.15
